dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,ensemble_time,calibration_time,path,metadata_version,MC Aleatoric Mean,MC Epistemic Mean,MC Total Mean,P Aleatoric Mean,P Epistemic Mean,P Total Mean
SetFit/mnli,2,pure_logits,greedy_50_post_calib,50,14,0.4965460002422333,1.983573511037068,0.0,1.0,0.1180140972137451,239.3680899143219,llm_experiments_data/arrays/extended_setfit_mnli_2_pure_logits_greedy_50_post_calib_2025-09-21.npz,extended,0.49741601943969727,5.000882197236933e-07,0.49741655588150024,0.49741223454475403,3.237166090741539e-11,0.49741223454475403
imdb,3,pure_logits,greedy_5_post_calib,5,5,0.130712553858757,1.0224739691795086,0.9062890462307372,1.0,3.249184846878052,4.7450573444366455,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_5_post_calib_2025-09-21.npz,mini,0.10017728805541992,0.016424233093857765,0.11660151183605194,0.06287204474210739,0.053719837218523026,0.11659188568592072
imdb,3,pure_logits,greedy_50_post_calib,50,20,0.126470685005188,1.0828488129945857,0.9662640566430654,1.0,3.249184846878052,11.313050031661987,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_50_post_calib_2025-09-21.npz,mini,0.08980211615562439,0.01827922649681568,0.10808134078979492,0.03800583630800247,0.07008525729179382,0.1080910935997963
imdb,3,pure_logits,greedy_5_post_calib,5,5,0.1030147820711135,1.6290712203248647,0.326530612244898,1.0,0.094620943069458,2.472672700881958,llm_experiments_data/arrays/extended_imdb_3_pure_logits_greedy_5_post_calib_2025-09-21.npz,extended,0.09095794707536697,0.0019036488374695182,0.092861607670784,0.08847900480031967,0.004380529280751944,0.09285952895879745
imdb,3,pure_logits,greedy_50_post_calib,50,19,0.0991458222270011,1.53076218242399,0.6397334443981675,1.0,0.094620943069458,11.886399269104004,llm_experiments_data/arrays/extended_imdb_3_pure_logits_greedy_50_post_calib_2025-09-21.npz,extended,0.0810309499502182,0.006884248461574316,0.08791519701480865,0.06465405970811844,0.02325969748198986,0.08791375905275345
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_5_post_calib,5,5,0.5184579491615295,1.4192086630570595,0.6247396917950854,1.0,2.7540433406829834,3.1504907608032227,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_5_post_calib_2025-09-21.npz,mini,0.4780925512313843,0.027904732152819633,0.5059972405433655,0.4250458776950836,0.08093516528606415,0.5059810876846313
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_post_calib,50,28,0.4962888360023498,1.1142357351103709,0.941274468971262,1.0,2.7540433406829834,20.139689445495605,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_post_calib_2025-09-21.npz,mini,0.42093393206596375,0.06111152842640877,0.482045441865921,0.23656795918941498,0.2455161064863205,0.4820840656757355
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_5_post_calib,5,5,0.4799715280532837,1.615826738858809,0.4631403581840899,1.0,0.0910985469818115,3.5040547847747803,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_5_post_calib_2025-09-21.npz,extended,0.45589712262153625,0.01111460942775011,0.4670117199420929,0.43874114751815796,0.02826927788555622,0.4670104384422302
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_post_calib,50,21,0.4759505689144134,1.4077634319033736,0.6297376093294461,1.0,0.0910985469818115,15.944480419158936,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_post_calib_2025-09-21.npz,extended,0.43310055136680603,0.0247831791639328,0.4578837752342224,0.369304358959198,0.08859149366617203,0.4578958749771118
ag_news,3,pure_logits,greedy_5_post_calib,5,5,0.1939620524644851,1.809645980841316,0.6047480216576426,1.0,0.3311707973480224,13.135600805282593,llm_experiments_data/arrays/mini_ag_news_3_pure_logits_greedy_5_post_calib_2025-09-21.npz,mini,0.1862478405237198,0.0068995654582977295,0.1931474208831787,0.1657991111278534,0.02733343467116356,0.19313254952430725
ag_news,3,pure_logits,greedy_50_post_calib,50,30,0.1854144632816314,1.650512286547272,0.7263640149937527,1.0,0.3311707973480224,75.90156698226929,llm_experiments_data/arrays/mini_ag_news_3_pure_logits_greedy_50_post_calib_2025-09-21.npz,mini,0.17441387474536896,0.010690219700336456,0.1851041167974472,0.123297780752182,0.06180579587817192,0.18510356545448303
ag_news,3,pure_logits,greedy_5_post_calib,5,5,0.143793374300003,1.4937276134943775,0.1949187838400666,1.0,0.2751636505126953,11.757327318191528,llm_experiments_data/arrays/extended_ag_news_3_pure_logits_greedy_5_post_calib_2025-09-21.npz,extended,0.14582788944244385,0.0005665566422976553,0.14639447629451752,0.14434200525283813,0.002035141922533512,0.14637714624404907
ag_news,3,pure_logits,greedy_50_post_calib,50,20,0.1382708400487899,1.53076218242399,0.5397750937109538,1.0,0.2751636505126953,90.27358293533324,llm_experiments_data/arrays/extended_ag_news_3_pure_logits_greedy_50_post_calib_2025-09-21.npz,extended,0.13655908405780792,0.002982335165143013,0.1395414024591446,0.12346165627241135,0.01606273464858532,0.13952438533306122
dbpedia_14,3,pure_logits,greedy_5_post_calib,5,5,0.0324661396443843,1.8353352769679303,0.8063306955435235,1.0,1.2180426120758057,59.7392168045044,llm_experiments_data/arrays/mini_dbpedia_14_3_pure_logits_greedy_5_post_calib_2025-09-21.npz,mini,0.03441331908106804,0.000610937422607094,0.0350242555141449,0.028433427214622498,0.0064692446030676365,0.034902673214673996
dbpedia_14,3,pure_logits,greedy_50_post_calib,50,27,0.0297703016549348,1.7751603498542277,0.6597251145356102,1.0,1.2180426120758057,663.1410884857178,llm_experiments_data/arrays/mini_dbpedia_14_3_pure_logits_greedy_50_post_calib_2025-09-21.npz,mini,0.031706552952528,0.0006227046251296997,0.0323292538523674,0.022915909066796303,0.009285783395171165,0.03220169246196747
dbpedia_14,3,pure_logits,greedy_5_post_calib,5,5,0.0285224188119173,1.7658642232403166,0.4731361932528113,1.0,0.4358282089233398,97.38587164878844,llm_experiments_data/arrays/extended_dbpedia_14_3_pure_logits_greedy_5_post_calib_2025-09-21.npz,extended,0.030319886282086372,0.0001642172719584778,0.03048410266637802,0.02879468724131584,0.0015522910980507731,0.030346976593136787
dbpedia_14,3,pure_logits,greedy_50_post_calib,50,14,0.0284258443862199,1.7397251145356103,0.6247396917950854,1.0,0.4358282089233398,824.6250166893005,llm_experiments_data/arrays/extended_dbpedia_14_3_pure_logits_greedy_50_post_calib_2025-09-21.npz,extended,0.029604433104395866,0.000255459250183776,0.029859891161322594,0.026527101173996925,0.0031969742849469185,0.02972407639026642
stanfordnlp/sst2,3,pure_logits,greedy_5_post_calib,5,5,0.140080526471138,1.6843981674302375,0.2448979591836734,1.0,0.4372017383575439,5.225767374038696,llm_experiments_data/arrays/mini_stanfordnlp_sst2_3_pure_logits_greedy_5_post_calib_2025-09-21.npz,mini,0.13234294950962067,0.0020090737380087376,0.13435201346874237,0.12922613322734833,0.005121476948261261,0.134347602725029
stanfordnlp/sst2,3,pure_logits,greedy_50_post_calib,50,22,0.1313766837120056,1.4868804664723034,0.7863390254060808,1.0,0.4372017383575439,38.41579794883728,llm_experiments_data/arrays/mini_stanfordnlp_sst2_3_pure_logits_greedy_50_post_calib_2025-09-21.npz,mini,0.11078578978776932,0.01810644008219242,0.1288922280073166,0.06549103558063507,0.06339511275291443,0.1288861483335495
stanfordnlp/sst2,3,pure_logits,greedy_5_post_calib,5,5,0.1177627444267273,1.753869221157851,0.2182423990004165,1.0,0.1469361782073974,4.812470436096191,llm_experiments_data/arrays/extended_stanfordnlp_sst2_3_pure_logits_greedy_5_post_calib_2025-09-21.npz,extended,0.10927422344684601,0.001288516796194017,0.11056274175643921,0.10734532028436661,0.0032113913912326097,0.1105567142367363
stanfordnlp/sst2,3,pure_logits,greedy_50_post_calib,50,22,0.1129917949438095,1.5924864639733447,0.7197001249479384,1.0,0.1469361782073974,28.900770902633667,llm_experiments_data/arrays/extended_stanfordnlp_sst2_3_pure_logits_greedy_50_post_calib_2025-09-21.npz,extended,0.09450747817754745,0.01018262468278408,0.10469009727239609,0.06998460739850998,0.034695789217948914,0.1046803891658783
SetFit/mnli,3,pure_logits,greedy_5_post_calib,5,5,0.3702000081539154,1.8654227405247816,0.3731778425655977,1.0,0.5469369888305664,32.040213108062744,llm_experiments_data/arrays/mini_setfit_mnli_3_pure_logits_greedy_5_post_calib_2025-09-21.npz,mini,0.35952091217041016,0.011316841468214989,0.3708377182483673,0.33778926730155945,0.03304330259561539,0.37083250284194946
SetFit/mnli,3,pure_logits,greedy_50_post_calib,50,22,0.3494983613491058,1.897259475218659,0.4897959183673469,1.0,0.5469369888305664,229.07308530807492,llm_experiments_data/arrays/mini_setfit_mnli_3_pure_logits_greedy_50_post_calib_2025-09-21.npz,mini,0.33494678139686584,0.016549542546272278,0.3514963388442993,0.2924133837223053,0.059081923216581345,0.35149529576301575
SetFit/mnli,3,pure_logits,greedy_5_post_calib,5,5,0.4989266693592071,1.976976259891712,0.0,1.0,0.1375746726989746,28.02094030380249,llm_experiments_data/arrays/extended_setfit_mnli_3_pure_logits_greedy_5_post_calib_2025-09-21.npz,extended,0.49813905358314514,5.000903229301912e-07,0.49813953042030334,0.4981352388858795,4.766815761558796e-11,0.4981352388858795
SetFit/mnli,3,pure_logits,greedy_50_post_calib,50,15,0.5007779598236084,1.976976259891712,0.0,1.0,0.1375746726989746,244.94086694717407,llm_experiments_data/arrays/extended_setfit_mnli_3_pure_logits_greedy_50_post_calib_2025-09-21.npz,extended,0.4967822730541229,4.997304472453834e-07,0.49678274989128113,0.4967784583568573,5.223338983562087e-10,0.4967784583568573
imdb,4,pure_logits,greedy_5_post_calib,5,5,0.1334708333015442,1.5106705539358602,0.7663473552686381,1.0,3.0182878971099854,2.6255500316619877,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_5_post_calib_2025-09-21.npz,mini,0.10064364224672318,0.011889629065990448,0.11253326386213303,0.08052189648151398,0.03200828284025192,0.1125301793217659
imdb,4,pure_logits,greedy_50_post_calib,50,21,0.1289136707782745,0.995585172844648,1.0329029571012078,1.0,3.0182878971099854,21.304136753082275,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_50_post_calib_2025-09-21.npz,mini,0.08451543003320694,0.018334561958909035,0.10284998267889023,0.03190487623214722,0.07094433903694153,0.10284920781850815
imdb,4,pure_logits,greedy_5_post_calib,5,5,0.1012125760316848,1.5184173261141192,1.1895043731778423,1.0,0.0953352451324462,2.6834540367126465,llm_experiments_data/arrays/extended_imdb_4_pure_logits_greedy_5_post_calib_2025-09-21.npz,extended,0.07349596917629242,0.010299733839929104,0.0837957039475441,0.061201855540275574,0.02259179763495922,0.08379364013671875
imdb,4,pure_logits,greedy_50_post_calib,50,14,0.1013088077306747,1.4192086630570595,0.6097459391920034,1.0,0.0953352451324462,11.683313131332396,llm_experiments_data/arrays/extended_imdb_4_pure_logits_greedy_50_post_calib_2025-09-21.npz,extended,0.07752641290426254,0.006303547881543636,0.08382996171712875,0.06061239168047905,0.02321065030992031,0.08382304757833481
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_5_post_calib,5,5,0.5115422606468201,1.4274052478134114,0.694710537276135,1.0,2.5073559284210205,3.2341678142547607,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_5_post_calib_2025-09-21.npz,mini,0.4885692298412323,0.03823402523994446,0.5268032550811768,0.4199763834476471,0.10682393610477448,0.5268003344535828
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_post_calib,50,26,0.4880893230438232,1.1117367763431902,0.9579341940857976,1.0,2.5073559284210205,21.71741890907288,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_post_calib_2025-09-21.npz,mini,0.43318042159080505,0.0665774866938591,0.49975788593292236,0.23534037172794342,0.26445186138153076,0.499792218208313
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_5_post_calib,5,5,0.4732873737812042,1.3414410662224074,0.0,1.0,0.0899152755737304,3.351055145263672,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_5_post_calib_2025-09-21.npz,extended,0.490545392036438,4.998298095415521e-07,0.4905458688735962,0.49054133892059326,5.354973131588281e-10,0.49054133892059326
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_post_calib,50,21,0.4618021249771118,1.474985422740525,0.5897542690545606,1.0,0.0899152755737304,16.132995128631592,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_post_calib_2025-09-21.npz,extended,0.4523969292640686,0.021619683131575584,0.47401663661003113,0.39799606800079346,0.07601507008075714,0.4740111231803894
ag_news,4,pure_logits,greedy_5_post_calib,5,5,0.1932368874549865,1.8388338192419824,0.5547688463140358,1.0,2.1309621334075928,11.15185022354126,llm_experiments_data/arrays/mini_ag_news_4_pure_logits_greedy_5_post_calib_2025-09-21.npz,mini,0.1861552596092224,0.005912831053137779,0.19206809997558594,0.16913500428199768,0.022915881127119064,0.19205087423324585
ag_news,4,pure_logits,greedy_50_post_calib,50,29,0.1878871023654937,1.6783007080383174,0.7097042898792171,1.0,2.1309621334075928,90.99046325683594,llm_experiments_data/arrays/mini_ag_news_4_pure_logits_greedy_50_post_calib_2025-09-21.npz,mini,0.1735038012266159,0.009838135913014412,0.18334195017814636,0.12678872048854828,0.05655022710561752,0.1833389401435852
ag_news,4,pure_logits,greedy_5_post_calib,5,5,0.1487895101308822,1.5060724698042485,0.0,1.0,0.2679998874664306,11.479276180267334,llm_experiments_data/arrays/extended_ag_news_4_pure_logits_greedy_5_post_calib_2025-09-21.npz,extended,0.1432616263628006,5.001101612833736e-07,0.14326211810112,0.1432458758354187,8.345140689591801e-10,0.1432458758354187
ag_news,4,pure_logits,greedy_50_post_calib,50,22,0.1433628350496292,1.535360266555602,0.4897959183673469,1.0,0.2679998874664306,85.71303176879883,llm_experiments_data/arrays/extended_ag_news_4_pure_logits_greedy_50_post_calib_2025-09-21.npz,extended,0.13352207839488983,0.0024031668435782194,0.13592524826526642,0.12295585125684738,0.012954510748386383,0.13591036200523376
dbpedia_14,4,pure_logits,greedy_5_post_calib,5,5,0.0328448973596096,1.9211995002082467,0.7730112453144523,1.0,4.014327526092529,74.63887786865234,llm_experiments_data/arrays/mini_dbpedia_14_4_pure_logits_greedy_5_post_calib_2025-09-21.npz,mini,0.03372318670153618,0.0005583129241131246,0.034281495958566666,0.028254369273781776,0.005905080121010542,0.034159447997808456
dbpedia_14,4,pure_logits,greedy_50_post_calib,50,23,0.0309474673122167,1.7751603498542277,0.6547271970012495,1.0,4.014327526092529,632.7558345794678,llm_experiments_data/arrays/mini_dbpedia_14_4_pure_logits_greedy_50_post_calib_2025-09-21.npz,mini,0.03081015683710575,0.0005680348258465528,0.031378187239170074,0.022479666396975517,0.0087708979845047,0.031250566244125366
dbpedia_14,4,pure_logits,greedy_5_post_calib,5,5,0.0290355682373046,1.7658642232403166,0.4731361932528113,1.0,0.4105088710784912,88.33891987800598,llm_experiments_data/arrays/extended_dbpedia_14_4_pure_logits_greedy_5_post_calib_2025-09-21.npz,extended,0.029896993190050125,0.0001563650876050815,0.030053358525037766,0.0283944271504879,0.0015221262583509088,0.0299165528267622
dbpedia_14,4,pure_logits,greedy_50_post_calib,50,12,0.0288055930286645,1.7397251145356103,0.6247396917950854,1.0,0.4105088710784912,846.4119672775269,llm_experiments_data/arrays/extended_dbpedia_14_4_pure_logits_greedy_50_post_calib_2025-09-21.npz,extended,0.02928353101015091,0.00024532381212338805,0.029528850689530373,0.02626907266676426,0.0031241788528859615,0.029393253847956657
stanfordnlp/sst2,4,pure_logits,greedy_5_post_calib,5,5,0.1366551220417022,1.6707038733860893,0.0,1.0,0.1651651859283447,4.886199951171875,llm_experiments_data/arrays/mini_stanfordnlp_sst2_4_pure_logits_greedy_5_post_calib_2025-09-21.npz,mini,0.1437109112739563,4.996555844627437e-07,0.1437114030122757,0.1437080055475235,6.72737088258657e-10,0.1437080055475235
stanfordnlp/sst2,4,pure_logits,greedy_50_post_calib,50,25,0.1246960908174514,1.5611495210329032,0.6997084548104957,1.0,0.1651651859283447,35.659175634384155,llm_experiments_data/arrays/mini_stanfordnlp_sst2_4_pure_logits_greedy_50_post_calib_2025-09-21.npz,mini,0.11996296793222427,0.01571514457464218,0.13567812740802765,0.08048620074987411,0.05519484728574753,0.13568104803562164
stanfordnlp/sst2,4,pure_logits,greedy_5_post_calib,5,5,0.1091101840138435,1.8202915451895043,0.2399000416493127,1.0,0.159520149230957,4.750351667404175,llm_experiments_data/arrays/extended_stanfordnlp_sst2_4_pure_logits_greedy_5_post_calib_2025-09-21.npz,extended,0.11527208238840103,0.0014533449430018663,0.11672542989253998,0.1132127121090889,0.003508007852360606,0.11672072857618332
stanfordnlp/sst2,4,pure_logits,greedy_50_post_calib,50,22,0.1040479019284248,1.6707038733860893,0.6047480216576426,1.0,0.159520149230957,28.253798246383667,llm_experiments_data/arrays/extended_stanfordnlp_sst2_4_pure_logits_greedy_50_post_calib_2025-09-21.npz,extended,0.10370434075593948,0.007273517549037933,0.11097786575555801,0.08420657366514206,0.026758402585983276,0.11096499860286713
SetFit/mnli,4,pure_logits,greedy_5_post_calib,5,5,0.3679219484329223,1.8202915451895043,0.3998334027488546,1.0,1.3570477962493896,33.64409875869751,llm_experiments_data/arrays/mini_setfit_mnli_4_pure_logits_greedy_5_post_calib_2025-09-21.npz,mini,0.3589862585067749,0.013030868954956532,0.37201714515686035,0.3338344991207123,0.038181204348802567,0.37201568484306335
SetFit/mnli,4,pure_logits,greedy_50_post_calib,50,22,0.3469719290733337,1.8826155768429824,0.519783423573511,1.0,1.3570477962493896,216.68689155578613,llm_experiments_data/arrays/mini_setfit_mnli_4_pure_logits_greedy_50_post_calib_2025-09-21.npz,mini,0.3317243754863739,0.018327636644244194,0.3500520586967468,0.28371167182922363,0.0663430318236351,0.35005471110343933
SetFit/mnli,4,pure_logits,greedy_5_post_calib,5,5,0.4959589540958404,1.976976259891712,0.0,1.0,0.1490106582641601,27.94494891166687,llm_experiments_data/arrays/extended_setfit_mnli_4_pure_logits_greedy_5_post_calib_2025-09-21.npz,extended,0.49788692593574524,4.998626650376536e-07,0.49788737297058105,0.4978830814361572,-1.2924948611381382e-10,0.4978830814361572
SetFit/mnli,4,pure_logits,greedy_50_post_calib,50,13,0.4961307346820831,1.976976259891712,0.0,1.0,0.1490106582641601,239.64979434013367,llm_experiments_data/arrays/extended_setfit_mnli_4_pure_logits_greedy_50_post_calib_2025-09-21.npz,extended,0.4981789290904999,4.998353801966005e-07,0.4981793761253357,0.4981750249862671,-1.660085124921551e-10,0.4981750249862671
