dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,ensemble_time,calibration_time,path,misclassification,threshold,set_size,auc,aurac,aorac,ece,ece_adaptive,brier_score,conformal_coverage,conformal_set_size
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_5_post_calib,5,5,0.4765148460865021,1.53076218242399,0.163265306122449,1.0,0.0964767932891845,4.0783984661102295,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.18760611205432937,0.9509621946209896,2.1338426711941145,0.9386861000449396,0.9215001907713816,0.07849980922861843,0.03113211906421772,0.0286474490172457,0.2702346144943771,0.9876237623762376,2.016265912305516
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_post_calib,50,23,0.4665455818176269,1.4511953352769682,0.599750104123282,1.0,0.0964767932891845,22.82037377357483,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.18024900962082627,0.9509621946209896,2.058573853989813,0.9403062099207077,0.9230100863295325,0.07698991367046748,0.02685155434060651,0.02525944412429253,0.26500029402071607,0.9883309759547383,2.008840169731259
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_5_baseline,5,5,0.5257154107093811,,,,0.0988638401031494,0.0,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_5_baseline_2025-09-23.npz,0.1853423882286361,0.9908993078017677,2.1661007357102435,0.932248968947022,0.9151641717787296,0.08483582822127045,0.055160703695151,0.05776320277261546,0.28201984551111003,0.9929278642149929,2.2111032531824613
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_baseline,50,21,0.4848136305809021,,,,0.0988638401031494,0.0,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_baseline_2025-09-23.npz,0.19043576683644595,0.9734204999598582,2.2439162422184493,0.934640193481001,0.9130203474338409,0.08697965256615914,0.03096345148824609,0.02937462187177662,0.27473116014428595,0.9929278642149929,2.3394625176803396
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_temp_pool_then_calibrate,50,21,0.4842931032180786,1.0163265306122449,,,0.0988638401031494,0.0123233795166015,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.19043576683644595,0.9713057528362042,2.233446519524618,0.9346420326298266,0.9129872550448366,0.08701274495516342,0.02881698380369348,0.026850105580058417,0.2743938126756016,0.9929278642149929,2.341937765205092
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.4929020404815674,1.4020408163265308,,,0.0988638401031494,0.0083847045898437,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.1853423882286361,0.9665581041966967,2.1774193548387095,0.9322445213273028,0.9149139219331893,0.08508607806681068,0.028875040886559997,0.030302344825082938,0.2773196326143799,0.993988684582744,2.276166902404526
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_temp_calibrate_then_pool,50,21,0.478135347366333,1.615826738858809,0.0,1.0,0.0988638401031494,8.171123027801514,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.18845500848896435,0.9509621946209896,2.1004527447651387,0.9392331784808149,0.9244281005361665,0.07557189946383347,0.04348980175382886,0.04554659129875693,0.2726977130571468,0.9915134370579916,2.123055162659123
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.4798116385936737,1.6707038733860893,0.0,1.0,0.0988638401031494,5.503777980804443,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.1853423882286361,0.9509621946209896,2.1129032258064515,0.937730373949567,0.9217606699424147,0.07823933005758532,0.0303471703936167,0.03324448608650483,0.27143802415232404,0.9904526166902404,2.092998585572843
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_5_post_calib,5,5,0.4799715280532837,1.615826738858809,0.4631403581840899,1.0,0.0988638401031494,3.140164375305176,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.18449349179400112,0.954576248590888,2.129032258064516,0.9368093540881328,0.9204239310278163,0.07957606897218372,0.02247174252003823,0.026587897545885236,0.27152109591432494,0.9922206506364922,2.1817538896746815
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_post_calib,50,21,0.4759505689144134,1.4077634319033736,0.6297376093294461,1.0,0.0988638401031494,20.76873540878296,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.189586870401811,0.9579239491627013,2.120260328239955,0.9381998345740955,0.9214934399743896,0.0785065600256104,0.038549823128846514,0.038129620469081985,0.27198081584526035,0.9925742574257426,2.1375530410183874
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_5_baseline,5,5,0.5060391426086426,,,,0.0956888198852539,0.0,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_5_baseline_2025-09-23.npz,0.18760611205432937,0.9713057528362042,2.353140916808149,0.9306375580802495,0.9112102135786987,0.08878978642130131,0.03212742051230895,0.03696575020421477,0.2800319379410497,0.9865629420084866,2.2652050919377653
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_baseline,50,21,0.468384712934494,,,,0.0956888198852539,0.0,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_baseline_2025-09-23.npz,0.1833616298811545,0.9690227498992263,2.2031692133559706,0.9392088454567112,0.9185847863714122,0.08141521362858783,0.02712183834033023,0.030428614254448455,0.26637987491423176,0.9890381895332391,2.1322489391796324
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_temp_pool_then_calibrate,50,21,0.4687075018882751,1.0714285714285714,,,0.0956888198852539,0.0114564895629882,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.1833616298811545,0.9610249264065008,2.192133559705716,0.9392184810580749,0.9187507693254406,0.08124923067455936,0.027739425019551355,0.0307508149876322,0.26550860803478177,0.9886845827439887,2.1156294200848658
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.5047886371612549,0.9612244897959183,,,0.0956888198852539,0.0085084438323974,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.18760611205432937,0.9753793916128501,2.374080362195812,0.9306836935564794,0.9112081013491607,0.08879189865083925,0.025853689808459614,0.033818926592634156,0.27919725258076405,0.9865629420084866,2.2655586987270158
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_temp_calibrate_then_pool,50,21,0.4649832248687744,1.657009579341941,0.0,1.0,0.0956888198852539,12.703020811080933,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.18477645727221279,0.9383014287164605,1.9915110356536503,0.9429180735899831,0.9282298036829277,0.07177019631707227,0.04509134938066532,0.04261316042804557,0.26531623904664225,0.9893917963224894,1.96994342291372
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.4732873737812042,1.3414410662224074,0.0,1.0,0.0956888198852539,1.6284878253936768,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.1907187323146576,0.947060595353925,2.089417091114884,0.9385851629701375,0.9217377457464423,0.0782622542535577,0.029182979833897563,0.02355356162796603,0.26962736542941745,0.9897454031117398,2.0756718528995757
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_5_post_calib,5,5,0.4732873737812042,1.3414410662224074,0.0,1.0,0.0956888198852539,3.158018112182617,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.1907187323146576,0.947060595353925,2.089417091114884,0.9385851629701375,0.9217377457464423,0.0782622542535577,0.029182979833897563,0.02355356162796603,0.26962736542941745,0.9897454031117398,2.0756718528995757
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_post_calib,50,21,0.4618021249771118,1.474985422740525,0.5897542690545606,1.0,0.0956888198852539,21.100050926208496,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.18505942275042445,0.947060595353925,2.033106960950764,0.942543237317465,0.9260330291234973,0.07396697087650272,0.04080726689515171,0.038024574653132186,0.2642194254876952,0.9911598302687411,2.019094766619519
ag_news,0,pure_logits,greedy_5_baseline,5,5,0.1750968545675277,,,,0.3679914474487304,0.0,llm_experiments_data/arrays/extended_ag_news_0_pure_logits_greedy_5_baseline_2025-09-23.npz,0.04644736842105263,0.995067237475685,1.2822368421052632,0.9941241343490305,0.9829364291147046,0.01706357088529542,0.01948005931157814,0.02095131553317372,0.07690602781218409,0.9860197368421053,1.2004934210526317
ag_news,0,pure_logits,greedy_50_baseline,50,19,0.1581828445196151,,,,0.3679914474487304,0.0,llm_experiments_data/arrays/extended_ag_news_0_pure_logits_greedy_50_baseline_2025-09-23.npz,0.045526315789473686,0.9844471273184587,1.3819736842105264,0.9927221144967682,0.9807988046061841,0.01920119539381593,0.013490483713777467,0.0137003533738224,0.07284827156728921,0.9876644736842105,1.2856907894736842
ag_news,0,pure_logits,greedy_50_temp_pool_then_calibrate,50,19,0.1541571319103241,1.126530612244898,,,0.3679914474487304,0.0357758998870849,llm_experiments_data/arrays/extended_ag_news_0_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.045526315789473686,0.9734204999598582,1.3694736842105264,0.9927154778393351,0.9807638397426371,0.019236160257362855,0.004851935109809798,0.00710453232652267,0.07243033856927282,0.9876644736842105,1.284703947368421
ag_news,0,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.1535082310438156,1.4571428571428573,,,0.3679914474487304,0.0313827991485595,llm_experiments_data/arrays/extended_ag_news_0_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.04644736842105263,0.9713057528362042,1.283421052631579,0.9941288434903047,0.982916462419486,0.017083537580513952,0.009939830695327941,0.009965595881405588,0.07624339651518576,0.9842105263157894,1.180921052631579
ag_news,0,pure_logits,greedy_50_temp_calibrate_then_pool,50,19,0.1453266143798828,1.6423157017909205,0.0,1.0,0.3679914474487304,44.83931589126587,llm_experiments_data/arrays/extended_ag_news_0_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.045526315789473686,0.9690227498992263,1.2718421052631579,0.9947573176361958,0.9835843974837981,0.016415602516201888,0.010096108501679028,0.011402491593831459,0.07162433848706683,0.9886513157894737,1.2110197368421052
ag_news,0,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.149506613612175,1.6423157017909205,0.0,1.0,0.3679914474487304,6.027982711791992,llm_experiments_data/arrays/extended_ag_news_0_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.04657894736842105,0.9665581041966967,1.270657894736842,0.9944205216989842,0.983039818226262,0.016960181773738037,0.008372940107395746,0.0107603281854015,0.07389430748895967,0.9858552631578947,1.1792763157894737
ag_news,0,pure_logits,greedy_5_post_calib,5,5,0.1498976498842239,1.5609496043315287,0.7097042898792171,1.0,0.3679914474487304,14.362227201461792,llm_experiments_data/arrays/extended_ag_news_0_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.046052631578947366,0.9690227498992263,1.275,0.9943169205909511,0.9830108851530642,0.01698911484693577,0.005177036672830575,0.0065381963158908565,0.07415425595595647,0.9865131578947368,1.2085526315789474
ag_news,0,pure_logits,greedy_50_post_calib,50,19,0.1444517970085144,1.5184173261141192,0.614743856726364,1.0,0.3679914474487304,96.87761378288268,llm_experiments_data/arrays/extended_ag_news_0_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.045657894736842106,0.9690227498992263,1.265921052631579,0.9944744921514311,0.9832628836565457,0.016737116343454317,0.008493505833964604,0.009444655827001528,0.07129946322478761,0.9873355263157895,1.1912828947368421
ag_news,1,pure_logits,greedy_5_baseline,5,5,0.1725944429636001,,,,5.866233825683594,0.0,llm_experiments_data/arrays/extended_ag_news_1_pure_logits_greedy_5_baseline_2025-09-23.npz,0.04710526315789473,0.9855933637950631,1.3980263157894737,0.9918700472754304,0.9798584020510445,0.020141597948955536,0.018133707222969885,0.019951021471305907,0.07867057565306027,0.9963815789473685,1.6167763157894737
ag_news,1,pure_logits,greedy_50_baseline,50,20,0.1594323217868805,,,,5.866233825683594,0.0,llm_experiments_data/arrays/extended_ag_news_1_pure_logits_greedy_50_baseline_2025-09-23.npz,0.04342105263157895,0.9832096927272072,1.3707894736842106,0.9924450780195118,0.9801627141434424,0.01983728585655764,0.012514577766782317,0.012729553619497696,0.07285448085300796,0.9970394736842105,1.849671052631579
ag_news,1,pure_logits,greedy_50_temp_pool_then_calibrate,50,20,0.1553765684366226,1.126530612244898,,,5.866233825683594,0.0337977409362793,llm_experiments_data/arrays/extended_ag_news_1_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.04342105263157895,0.9734204999598582,1.3813157894736843,0.9924477302095789,0.9801252467027123,0.019874753297287717,0.003871840505223504,0.004599174355205703,0.0725314383054819,0.9970394736842105,1.8615131578947368
ag_news,1,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.1694981902837753,1.126530612244898,,,5.866233825683594,0.0292887687683105,llm_experiments_data/arrays/extended_ag_news_1_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.04710526315789473,0.9771939142407526,1.4059210526315788,0.9918705661883191,0.9798630985932103,0.020136901406789698,0.019090510645979292,0.023000712398635735,0.07960342423470304,0.9963815789473685,1.6101973684210527
ag_news,1,pure_logits,greedy_50_temp_calibrate_then_pool,50,20,0.1455679535865783,1.6290712203248647,0.0,1.0,5.866233825683594,62.41764235496521,llm_experiments_data/arrays/extended_ag_news_1_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.04263157894736842,0.9638973636691187,1.2180263157894737,0.994536290300397,0.9832025127567623,0.016797487243237708,0.010016819670012144,0.010109836368968589,0.07130404980794006,0.9970394736842105,1.428453947368421
ag_news,1,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.1501591205596923,1.5060724698042485,0.0,1.0,5.866233825683594,5.699976682662964,llm_experiments_data/arrays/extended_ag_news_1_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.046052631578947366,0.9638973636691187,1.2435526315789474,0.993932616107595,0.9825584118562908,0.01744158814370922,0.00903262479132732,0.009489110061212542,0.07403145588662007,0.996875,1.4547697368421053
ag_news,1,pure_logits,greedy_5_post_calib,5,5,0.1502299159765243,1.4813827571845066,0.2149104539775093,1.0,5.866233825683594,33.43526077270508,llm_experiments_data/arrays/extended_ag_news_1_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.045921052631578946,0.9665581041966967,1.2607894736842105,0.9938721736880116,0.9824852961727671,0.017514703827232858,0.009028401296389758,0.009636361359765623,0.07403587062747619,0.996875,1.4449013157894737
ag_news,1,pure_logits,greedy_50_post_calib,50,20,0.1448494642972946,1.5060724698042485,0.614743856726364,1.0,5.866233825683594,99.82778668403624,llm_experiments_data/arrays/extended_ag_news_1_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.04302631578947368,0.9638973636691187,1.2228947368421053,0.9943802669684754,0.9829000625012428,0.017099937498757156,0.00850686642684434,0.008477214002295525,0.07116877426564172,0.9972039473684211,1.4578947368421054
ag_news,2,pure_logits,greedy_5_baseline,5,5,0.1652709245681762,,,,0.2806410789489746,0.0,llm_experiments_data/arrays/extended_ag_news_2_pure_logits_greedy_5_baseline_2025-09-23.npz,0.04486842105263158,0.9832096927272072,1.3698684210526315,0.9925451987052606,0.9802456667971765,0.019754333202823493,0.01699195520266106,0.017903441739709758,0.07715497138946778,0.9907894736842106,1.380921052631579
ag_news,2,pure_logits,greedy_50_baseline,50,20,0.1518179774284362,,,,0.2806410789489746,0.0,llm_experiments_data/arrays/extended_ag_news_2_pure_logits_greedy_50_baseline_2025-09-23.npz,0.04368421052631579,0.9804316278758956,1.3480263157894736,0.9932400188007051,0.9811066894414667,0.01889331055853327,0.011515313818266495,0.01120686427543041,0.07132152025977383,0.9904605263157895,1.3391447368421052
ag_news,2,pure_logits,greedy_50_temp_pool_then_calibrate,50,20,0.1488304287195205,1.1816326530612244,,,0.2806410789489746,0.0290000438690185,llm_experiments_data/arrays/extended_ag_news_2_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.04368421052631579,0.9638973636691187,1.355263157894737,0.993235022019244,0.9810271499520543,0.01897285004794569,0.0045881959129320535,0.007675986599765321,0.07125346807572695,0.9891447368421052,1.3194078947368422
ag_news,2,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.1630717068910598,1.126530612244898,,,0.2806410789489746,0.0298552513122558,llm_experiments_data/arrays/extended_ag_news_2_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.04486842105263158,0.9734204999598582,1.3764473684210525,0.9925444702574343,0.9801857395735019,0.019814260426498143,0.017887432194854114,0.021189818927331988,0.07808467486462657,0.9899671052631579,1.3689144736842105
ag_news,2,pure_logits,greedy_50_temp_calibrate_then_pool,50,20,0.1422345638275146,1.6290712203248647,0.0,1.0,0.2806410789489746,42.170795917510986,llm_experiments_data/arrays/extended_ag_news_2_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.04368421052631579,0.9610249264065008,1.2203947368421053,0.9949949848691484,0.9834371296002551,0.01656287039974491,0.007919648705344446,0.0076652490229983,0.0702724112234162,0.9927631578947368,1.2731907894736842
ag_news,2,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.1470176875591278,1.5060724698042485,0.0,1.0,0.2806410789489746,32.038402795791626,llm_experiments_data/arrays/extended_ag_news_2_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.04447368421052632,0.9610249264065008,1.2357894736842105,0.9942321085512756,0.9825303153108736,0.017469684689126352,0.006183334451756991,0.006974229098934843,0.07279481564497162,0.9932565789473684,1.3113486842105264
ag_news,2,pure_logits,greedy_5_post_calib,5,5,0.146973505616188,1.4937276134943775,0.193252811328613,1.0,0.2806410789489746,23.77641129493713,llm_experiments_data/arrays/extended_ag_news_2_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.04447368421052632,0.9610249264065008,1.236842105263158,0.9941918072051787,0.9824785925991811,0.017521407400818867,0.006136086465496743,0.006485120583521703,0.07279245341533348,0.9932565789473684,1.3110197368421053
ag_news,2,pure_logits,greedy_50_post_calib,50,20,0.1406689137220382,1.53076218242399,0.5597667638483965,1.0,0.2806410789489746,113.08946084976196,llm_experiments_data/arrays/extended_ag_news_2_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.04381578947368421,0.9610249264065008,1.2273684210526317,0.9948381073009226,0.9832562483404189,0.016743751659581085,0.006735707176359092,0.007011424193256821,0.06995540188013066,0.993421052631579,1.2827302631578947
ag_news,3,pure_logits,greedy_5_baseline,5,5,0.1616485267877578,,,,0.2795994281768799,0.0,llm_experiments_data/arrays/extended_ag_news_3_pure_logits_greedy_5_baseline_2025-09-23.npz,0.045,0.9818738040176085,1.3398684210526315,0.9932011861783083,0.9817143896960207,0.01828561030397935,0.017572514465764914,0.017446652427315697,0.07616959521843615,0.9953947368421052,1.4649671052631579
ag_news,3,pure_logits,greedy_50_baseline,50,20,0.14743173122406,,,,0.2795994281768799,0.0,llm_experiments_data/arrays/extended_ag_news_3_pure_logits_greedy_50_baseline_2025-09-23.npz,0.0425,0.9771939142407526,1.2942105263157895,0.9939809275610455,0.9825424083689139,0.017457591631086067,0.012047218029436344,0.012607352882623706,0.07106208805736637,0.996875,1.504111842105263
ag_news,3,pure_logits,greedy_50_temp_pool_then_calibrate,50,20,0.1449004858732223,1.126530612244898,,,0.2795994281768799,0.0309865474700927,llm_experiments_data/arrays/extended_ag_news_3_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.0425,0.9665581041966967,1.3169736842105264,0.9939759028032253,0.9825136580220858,0.01748634197791421,0.0038019542043146734,0.004253910521143339,0.0706337212428286,0.9972039473684211,1.5092105263157896
ag_news,3,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.1590738743543625,1.126530612244898,,,0.2795994281768799,0.0313267707824707,llm_experiments_data/arrays/extended_ag_news_3_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.045,0.9713057528362042,1.3417105263157896,0.9932024646567453,0.9817127820588301,0.018287217941169942,0.0165174111802327,0.015851650841926284,0.07686434930790717,0.9952302631578948,1.4577302631578948
ag_news,3,pure_logits,greedy_50_temp_calibrate_then_pool,50,20,0.1399757117033004,1.6290712203248647,0.0,1.0,0.2795994281768799,43.394912004470825,llm_experiments_data/arrays/extended_ag_news_3_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.041710526315789476,0.9579239491627013,1.190657894736842,0.9953373112910439,0.9844204875178847,0.01557951248211531,0.00877058003293838,0.009186487966462192,0.06964631728063926,0.9949013157894737,1.2776315789473685
ag_news,3,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.143786996603012,1.5060724698042485,0.0,1.0,0.2795994281768799,23.44732666015625,llm_experiments_data/arrays/extended_ag_news_3_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.04381578947368421,0.9610249264065008,1.2284210526315789,0.9949016597319125,0.9838440754131632,0.01615592458683679,0.007647383958101264,0.009565501275815456,0.0717252174025123,0.9947368421052631,1.310032894736842
ag_news,3,pure_logits,greedy_5_post_calib,5,5,0.143793374300003,1.4937276134943775,0.1949187838400666,1.0,0.2795994281768799,11.02241063117981,llm_experiments_data/arrays/extended_ag_news_3_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.04381578947368421,0.9610249264065008,1.2305263157894737,0.9948654146882937,0.9837931790386442,0.01620682096135584,0.007318777939990984,0.00888965519635297,0.0717334612272267,0.9949013157894737,1.3171052631578948
ag_news,3,pure_logits,greedy_50_post_calib,50,20,0.1382708400487899,1.53076218242399,0.5397750937109538,1.0,0.2795994281768799,87.42734265327454,llm_experiments_data/arrays/extended_ag_news_3_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.041973684210526316,0.9579239491627013,1.1931578947368422,0.9953660847106858,0.9844703134355587,0.015529686564441314,0.007707604165924252,0.007905488398514272,0.06942942957687305,0.9947368421052631,1.2865131578947369
ag_news,4,pure_logits,greedy_5_baseline,5,5,0.1665987223386764,,,,0.2931766510009765,0.0,llm_experiments_data/arrays/extended_ag_news_4_pure_logits_greedy_5_baseline_2025-09-23.npz,0.04657894736842105,0.9844471273184587,1.3685526315789474,0.9925840776152586,0.9801782306755751,0.01982176932442492,0.017332095939077804,0.017619825915286397,0.07846793388872275,0.9898026315789473,1.366611842105263
ag_news,4,pure_logits,greedy_50_baseline,50,22,0.1534280180931091,,,,0.2931766510009765,0.0,llm_experiments_data/arrays/extended_ag_news_4_pure_logits_greedy_50_baseline_2025-09-23.npz,0.0443421052631579,0.9753793916128501,1.3227631578947368,0.9930873556739914,0.9805463208278444,0.01945367917215557,0.01068554029260807,0.01069993684558496,0.07321506597076198,0.9914473684210526,1.3832236842105263
ag_news,4,pure_logits,greedy_50_temp_pool_then_calibrate,50,22,0.1517852842807769,1.0714285714285714,,,0.2931766510009765,0.0289845466613769,llm_experiments_data/arrays/extended_ag_news_4_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.0443421052631579,0.9690227498992263,1.335657894736842,0.9930870505200109,0.9805328708646714,0.019467129135328554,0.004989502853468852,0.0060712683867467,0.0729833150326149,0.9914473684210526,1.3845394736842105
ag_news,4,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.1636596620082855,1.126530612244898,,,0.2931766510009765,0.0274641513824462,llm_experiments_data/arrays/extended_ag_news_4_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.04657894736842105,0.9771939142407526,1.387763157894737,0.9925891338279978,0.9801430712155661,0.019856928784433903,0.01713050646217247,0.019463736328639486,0.07920640334141416,0.9896381578947369,1.3661184210526316
ag_news,4,pure_logits,greedy_50_temp_calibrate_then_pool,50,22,0.1450255960226059,1.6290712203248647,0.0,1.0,0.2931766510009765,42.23185658454895,llm_experiments_data/arrays/extended_ag_news_4_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.04407894736842105,0.9610249264065008,1.207236842105263,0.9950867791483904,0.9837486461037128,0.01625135389628718,0.00958556165428533,0.009902716565288997,0.0723532275990665,0.9894736842105263,1.2014802631578947
ag_news,4,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.1487895101308822,1.5060724698042485,0.0,1.0,0.2931766510009765,19.34773850440979,llm_experiments_data/arrays/extended_ag_news_4_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.045657894736842106,0.9638973636691187,1.2419736842105262,0.9944728600568333,0.9829427809395893,0.01705721906041069,0.009526885845943505,0.009561969316319452,0.07445615832437553,0.9914473684210526,1.2557565789473684
ag_news,4,pure_logits,greedy_5_post_calib,5,5,0.1487895101308822,1.5060724698042485,0.0,1.0,0.2931766510009765,11.463602304458618,llm_experiments_data/arrays/extended_ag_news_4_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.045657894736842106,0.9638973636691187,1.2419736842105262,0.9944728600568333,0.9829427809395893,0.01705721906041069,0.009526885845943505,0.009561969316319452,0.07445615832437553,0.9914473684210526,1.2557565789473684
ag_news,4,pure_logits,greedy_50_post_calib,50,22,0.1433628350496292,1.535360266555602,0.4897959183673469,1.0,0.2931766510009765,84.2874059677124,llm_experiments_data/arrays/extended_ag_news_4_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.04407894736842105,0.9610249264065008,1.2046052631578947,0.9950210347902192,0.9836475632500409,0.01635243674995912,0.008814262339943332,0.008907931886221274,0.07208545902734517,0.9894736842105263,1.1985197368421052
dbpedia_14,0,pure_logits,greedy_5_baseline,5,5,0.0383507758378982,,,,0.5642759799957275,0.0,llm_experiments_data/arrays/extended_dbpedia_14_0_pure_logits_greedy_5_baseline_2025-09-23.npz,0.007414285714285714,0.0,1.0,0.9998400037362637,0.9895240874220708,0.010475912577929236,0.0042830015816858365,0.004646624040603622,0.013252324774056138,0.9925,1.0
dbpedia_14,0,pure_logits,greedy_50_baseline,50,13,0.035843975841999,,,,0.5642759799957275,0.0,llm_experiments_data/arrays/extended_dbpedia_14_0_pure_logits_greedy_50_baseline_2025-09-23.npz,0.007514285714285715,0.0,1.0,0.9998205921978022,0.9894508004358524,0.010549199564147571,0.0027162796650613726,0.0026796012801783894,0.012773011748219473,0.992375,1.0
dbpedia_14,0,pure_logits,greedy_50_temp_pool_then_calibrate,50,13,0.0336079373955726,1.236734693877551,,,0.5642759799957275,0.1390647888183593,llm_experiments_data/arrays/extended_dbpedia_14_0_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.007514285714285715,0.0,1.0,0.9998208836263737,0.9894575955840033,0.010542404415996742,0.0016427426189184672,0.0019413523350443485,0.012776463293786174,0.992375,1.0
